SourcePath,SourceName,Extension,RelativePath,Target,SizeBytes,ModifiedAt,IndexedAt
P:\SDE-TS-Customer-Projects\07_SCIFORMA\timesheet_reports\SDE-TS-RE570009159.0001.docx,SDE-TS-RE570009159.0001.docx,.docx,07_SCIFORMA/timesheet_reports/SDE-TS-RE570009159.0001.docx,07_SCIFORMA/timesheet_reports,51614,2020-01-14T01:52:53.255797+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\07_SCIFORMA\timesheet_reports\SDE-TS-RE570009159.0001.pdf,SDE-TS-RE570009159.0001.pdf,.pdf,07_SCIFORMA/timesheet_reports/SDE-TS-RE570009159.0001.pdf,07_SCIFORMA/timesheet_reports,97672,2018-03-27T01:02:10.144854+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\07_SCIFORMA\timesheet_reports\SDE-TS-RE570009239.0001.pdf,SDE-TS-RE570009239.0001.pdf,.pdf,07_SCIFORMA/timesheet_reports/SDE-TS-RE570009239.0001.pdf,07_SCIFORMA/timesheet_reports,97671,2017-11-27T12:40:27.129068+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\07_SCIFORMA\timesheet_reports\SDE-TS-RE570009372.0001.docx,SDE-TS-RE570009372.0001.docx,.docx,07_SCIFORMA/timesheet_reports/SDE-TS-RE570009372.0001.docx,07_SCIFORMA/timesheet_reports,51615,2020-01-14T01:52:54.880748+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\07_SCIFORMA\timesheet_reports\SDE-TS-RE570009372.0001.pdf,SDE-TS-RE570009372.0001.pdf,.pdf,07_SCIFORMA/timesheet_reports/SDE-TS-RE570009372.0001.pdf,07_SCIFORMA/timesheet_reports,97673,2018-03-27T01:02:40.488819+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\07_SCIFORMA\timesheet_reports\SDE-TS-RE570010667.0001.docx,SDE-TS-RE570010667.0001.docx,.docx,07_SCIFORMA/timesheet_reports/SDE-TS-RE570010667.0001.docx,07_SCIFORMA/timesheet_reports,51616,2020-01-14T01:53:18.958868+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\07_SCIFORMA\timesheet_reports\SDE-TS-RE570010667.0001.pdf,SDE-TS-RE570010667.0001.pdf,.pdf,07_SCIFORMA/timesheet_reports/SDE-TS-RE570010667.0001.pdf,07_SCIFORMA/timesheet_reports,97670,2018-03-27T01:05:16.708542+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\07_SCIFORMA\timesheet_reports\SDE-TS-RE570011188.0001.docx,SDE-TS-RE570011188.0001.docx,.docx,07_SCIFORMA/timesheet_reports/SDE-TS-RE570011188.0001.docx,07_SCIFORMA/timesheet_reports,51615,2020-01-14T01:53:07.490117+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\07_SCIFORMA\timesheet_reports\SDE-TS-RE570011188.0001.pdf,SDE-TS-RE570011188.0001.pdf,.pdf,07_SCIFORMA/timesheet_reports/SDE-TS-RE570011188.0001.pdf,07_SCIFORMA/timesheet_reports,97671,2018-03-27T01:04:01.583057+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\07_SCIFORMA\timesheet_reports\SDE-TS-RE570012789.0001.docx,SDE-TS-RE570012789.0001.docx,.docx,07_SCIFORMA/timesheet_reports/SDE-TS-RE570012789.0001.docx,07_SCIFORMA/timesheet_reports,51615,2020-01-14T01:53:15.396367+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\07_SCIFORMA\timesheet_reports\SDE-TS-RE570012789.0001.pdf,SDE-TS-RE570012789.0001.pdf,.pdf,07_SCIFORMA/timesheet_reports/SDE-TS-RE570012789.0001.pdf,07_SCIFORMA/timesheet_reports,97675,2018-03-27T01:05:10.458529+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\07_SCIFORMA\timesheet_reports\SDE-TS-RE570013903.0001.docx,SDE-TS-RE570013903.0001.docx,.docx,07_SCIFORMA/timesheet_reports/SDE-TS-RE570013903.0001.docx,07_SCIFORMA/timesheet_reports,51615,2020-01-14T01:54:28.833875+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\07_SCIFORMA\timesheet_reports\SDE-TS-RE570015038.0001.docx,SDE-TS-RE570015038.0001.docx,.docx,07_SCIFORMA/timesheet_reports/SDE-TS-RE570015038.0001.docx,07_SCIFORMA/timesheet_reports,51615,2020-01-14T01:53:26.724524+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\07_SCIFORMA\timesheet_reports\SDE-TS-RE570015749.0001.docx,SDE-TS-RE570015749.0001.docx,.docx,07_SCIFORMA/timesheet_reports/SDE-TS-RE570015749.0001.docx,07_SCIFORMA/timesheet_reports,51615,2020-01-14T01:53:30.052651+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\07_SCIFORMA\timesheet_reports\SDE-TS-RE570016382.0001.docx,SDE-TS-RE570016382.0001.docx,.docx,07_SCIFORMA/timesheet_reports/SDE-TS-RE570016382.0001.docx,07_SCIFORMA/timesheet_reports,51615,2020-01-14T01:53:33.615118+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\07_SCIFORMA\timesheet_reports\SDE-TS-RE570016382.0001.pdf,SDE-TS-RE570016382.0001.pdf,.pdf,07_SCIFORMA/timesheet_reports/SDE-TS-RE570016382.0001.pdf,07_SCIFORMA/timesheet_reports,97674,2018-03-27T01:07:07.490497+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\07_SCIFORMA\timesheet_reports\SDE-TS-RE570019946.0001.docx,SDE-TS-RE570019946.0001.docx,.docx,07_SCIFORMA/timesheet_reports/SDE-TS-RE570019946.0001.docx,07_SCIFORMA/timesheet_reports,51615,2020-01-14T01:53:51.990116+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\07_SCIFORMA\timesheet_reports\SDE-TS-RE570019981.0001.docx,SDE-TS-RE570019981.0001.docx,.docx,07_SCIFORMA/timesheet_reports/SDE-TS-RE570019981.0001.docx,07_SCIFORMA/timesheet_reports,51615,2020-01-14T01:53:52.068244+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\07_SCIFORMA\timesheet_reports\SDE-TS-RE570019981.0001.pdf,SDE-TS-RE570019981.0001.pdf,.pdf,07_SCIFORMA/timesheet_reports/SDE-TS-RE570019981.0001.pdf,07_SCIFORMA/timesheet_reports,97673,2018-03-27T01:08:27.647291+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\07_SCIFORMA\timesheet_reports\SDE-TS-RE570020197.0001.docx,SDE-TS-RE570020197.0001.docx,.docx,07_SCIFORMA/timesheet_reports/SDE-TS-RE570020197.0001.docx,07_SCIFORMA/timesheet_reports,51615,2020-01-14T01:54:03.490145+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\07_SCIFORMA\timesheet_reports\SDE-TS-RE570020197.0001.pdf,SDE-TS-RE570020197.0001.pdf,.pdf,07_SCIFORMA/timesheet_reports/SDE-TS-RE570020197.0001.pdf,07_SCIFORMA/timesheet_reports,97673,2018-03-27T01:08:30.272280+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\07_SCIFORMA\timesheet_reports\SDE-TS-RE570021776.0001.docx,SDE-TS-RE570021776.0001.docx,.docx,07_SCIFORMA/timesheet_reports/SDE-TS-RE570021776.0001.docx,07_SCIFORMA/timesheet_reports,51615,2020-01-14T01:54:11.021399+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\07_SCIFORMA\timesheet_reports\SDE-TS-RE570023184.0001.docx,SDE-TS-RE570023184.0001.docx,.docx,07_SCIFORMA/timesheet_reports/SDE-TS-RE570023184.0001.docx,07_SCIFORMA/timesheet_reports,51615,2020-01-14T01:54:20.068277+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\07_SCIFORMA\timesheet_reports\SDE-TS-RE570023378.0001.docx,SDE-TS-RE570023378.0001.docx,.docx,07_SCIFORMA/timesheet_reports/SDE-TS-RE570023378.0001.docx,07_SCIFORMA/timesheet_reports,51615,2020-01-14T01:54:20.787022+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\07_SCIFORMA\timesheet_reports\SDE-TS-RE570024648.0001.docx,SDE-TS-RE570024648.0001.docx,.docx,07_SCIFORMA/timesheet_reports/SDE-TS-RE570024648.0001.docx,07_SCIFORMA/timesheet_reports,51615,2020-01-14T01:54:27.537022+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\07_SCIFORMA\timesheet_reports\SDE-TS-RE570025111.0001.docx,SDE-TS-RE570025111.0001.docx,.docx,07_SCIFORMA/timesheet_reports/SDE-TS-RE570025111.0001.docx,07_SCIFORMA/timesheet_reports,51615,2020-01-14T01:54:29.708869+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\07_SCIFORMA\timesheet_reports\SDE-TS-RE570025341.0001.docx,SDE-TS-RE570025341.0001.docx,.docx,07_SCIFORMA/timesheet_reports/SDE-TS-RE570025341.0001.docx,07_SCIFORMA/timesheet_reports,51615,2020-01-14T01:54:31.755775+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\07_SCIFORMA\timesheet_reports\SDE-TS-RE570025598.0001.docx,SDE-TS-RE570025598.0001.docx,.docx,07_SCIFORMA/timesheet_reports/SDE-TS-RE570025598.0001.docx,07_SCIFORMA/timesheet_reports,51616,2020-01-14T01:54:33.333870+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\07_SCIFORMA\timesheet_reports\SDE-TS-RE570026513.0001.docx,SDE-TS-RE570026513.0001.docx,.docx,07_SCIFORMA/timesheet_reports/SDE-TS-RE570026513.0001.docx,07_SCIFORMA/timesheet_reports,51615,2020-01-14T01:54:37.130744+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\07_SCIFORMA\timesheet_reports\SDE-TS-RE570028728.0001.docx,SDE-TS-RE570028728.0001.docx,.docx,07_SCIFORMA/timesheet_reports/SDE-TS-RE570028728.0001.docx,07_SCIFORMA/timesheet_reports,51615,2020-01-14T01:54:49.583867+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\07_SCIFORMA\timesheet_reports\SDE-TS-RE570028758.0001.docx,SDE-TS-RE570028758.0001.docx,.docx,07_SCIFORMA/timesheet_reports/SDE-TS-RE570028758.0001.docx,07_SCIFORMA/timesheet_reports,51615,2020-01-14T01:54:49.833866+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\07_SCIFORMA\timesheet_reports\SDE-TS-RE570029049.0001.docx,SDE-TS-RE570029049.0001.docx,.docx,07_SCIFORMA/timesheet_reports/SDE-TS-RE570029049.0001.docx,07_SCIFORMA/timesheet_reports,51615,2020-01-14T01:54:50.427617+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\07_SCIFORMA\timesheet_reports\SDE-TS-RE570029313.0001.docx,SDE-TS-RE570029313.0001.docx,.docx,07_SCIFORMA/timesheet_reports/SDE-TS-RE570029313.0001.docx,07_SCIFORMA/timesheet_reports,51615,2020-01-14T01:54:51.380798+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\07_SCIFORMA\timesheet_reports\SDE-TS-RE570029990.0001.docx,SDE-TS-RE570029990.0001.docx,.docx,07_SCIFORMA/timesheet_reports/SDE-TS-RE570029990.0001.docx,07_SCIFORMA/timesheet_reports,51616,2020-01-14T01:54:55.240150+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\07_SCIFORMA\timesheet_reports\SDE-TS-RE570030638.0001.docx,SDE-TS-RE570030638.0001.docx,.docx,07_SCIFORMA/timesheet_reports/SDE-TS-RE570030638.0001.docx,07_SCIFORMA/timesheet_reports,51615,2020-01-14T01:54:58.662025+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\07_SCIFORMA\timesheet_reports\SDE-TS-RE570030697.0001.docx,SDE-TS-RE570030697.0001.docx,.docx,07_SCIFORMA/timesheet_reports/SDE-TS-RE570030697.0001.docx,07_SCIFORMA/timesheet_reports,51615,2020-01-14T01:54:59.099492+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\07_SCIFORMA\timesheet_reports\SDE-TS-RE570030914.0001.docx,SDE-TS-RE570030914.0001.docx,.docx,07_SCIFORMA/timesheet_reports/SDE-TS-RE570030914.0001.docx,07_SCIFORMA/timesheet_reports,51615,2020-01-14T01:55:46.099492+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\07_SCIFORMA\timesheet_reports\SDE-TS-RE570031901.0001.docx,SDE-TS-RE570031901.0001.docx,.docx,07_SCIFORMA/timesheet_reports/SDE-TS-RE570031901.0001.docx,07_SCIFORMA/timesheet_reports,51615,2020-01-14T01:55:06.224492+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\07_SCIFORMA\timesheet_reports\SDE-TS-RE570032532.0001.docx,SDE-TS-RE570032532.0001.docx,.docx,07_SCIFORMA/timesheet_reports/SDE-TS-RE570032532.0001.docx,07_SCIFORMA/timesheet_reports,51615,2020-01-14T01:55:10.802649+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\07_SCIFORMA\timesheet_reports\SDE-TS-RE570033444.0001.docx,SDE-TS-RE570033444.0001.docx,.docx,07_SCIFORMA/timesheet_reports/SDE-TS-RE570033444.0001.docx,07_SCIFORMA/timesheet_reports,51615,2020-01-14T01:55:16.583874+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\07_SCIFORMA\timesheet_reports\SDE-TS-RE570034677.0001.docx,SDE-TS-RE570034677.0001.docx,.docx,07_SCIFORMA/timesheet_reports/SDE-TS-RE570034677.0001.docx,07_SCIFORMA/timesheet_reports,51615,2020-01-14T01:55:22.271366+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\07_SCIFORMA\timesheet_reports\SDE-TS-RE570036203.0001.docx,SDE-TS-RE570036203.0001.docx,.docx,07_SCIFORMA/timesheet_reports/SDE-TS-RE570036203.0001.docx,07_SCIFORMA/timesheet_reports,51615,2020-01-14T01:55:30.427625+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\07_SCIFORMA\timesheet_reports\SDE-TS-RE570036205.0001.docx,SDE-TS-RE570036205.0001.docx,.docx,07_SCIFORMA/timesheet_reports/SDE-TS-RE570036205.0001.docx,07_SCIFORMA/timesheet_reports,51615,2020-01-14T01:55:30.521366+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\07_SCIFORMA\timesheet_reports\SDE-TS-RE590002003.0001.docx,SDE-TS-RE590002003.0001.docx,.docx,07_SCIFORMA/timesheet_reports/SDE-TS-RE590002003.0001.docx,07_SCIFORMA/timesheet_reports,51614,2020-01-14T01:52:22.333898+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\07_SCIFORMA\timesheet_reports\SDE-TS-RE590002003.0001.pdf,SDE-TS-RE590002003.0001.pdf,.pdf,07_SCIFORMA/timesheet_reports/SDE-TS-RE590002003.0001.pdf,07_SCIFORMA/timesheet_reports,97671,2018-03-27T00:58:24.524844+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\07_SCIFORMA\timesheet_reports\SDE-TS-RE600000267.0001.docx,SDE-TS-RE600000267.0001.docx,.docx,07_SCIFORMA/timesheet_reports/SDE-TS-RE600000267.0001.docx,07_SCIFORMA/timesheet_reports,51614,2020-01-14T01:52:18.943250+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\07_SCIFORMA\timesheet_reports\SDE-TS-RE600000267.0001.pdf,SDE-TS-RE600000267.0001.pdf,.pdf,07_SCIFORMA/timesheet_reports/SDE-TS-RE600000267.0001.pdf,07_SCIFORMA/timesheet_reports,97668,2018-03-27T00:58:17.259141+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\07_SCIFORMA\timesheet_reports\SDE-TS-RE600000858.0001.docx,SDE-TS-RE600000858.0001.docx,.docx,07_SCIFORMA/timesheet_reports/SDE-TS-RE600000858.0001.docx,07_SCIFORMA/timesheet_reports,51613,2020-01-14T01:52:19.740149+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\07_SCIFORMA\timesheet_reports\SDE-TS-RE600000858.0001.pdf,SDE-TS-RE600000858.0001.pdf,.pdf,07_SCIFORMA/timesheet_reports/SDE-TS-RE600000858.0001.pdf,07_SCIFORMA/timesheet_reports,97669,2018-03-27T00:58:18.962279+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\07_SCIFORMA\timesheet_reports\SDE-TS-RE600001592.0001.docx,SDE-TS-RE600001592.0001.docx,.docx,07_SCIFORMA/timesheet_reports/SDE-TS-RE600001592.0001.docx,07_SCIFORMA/timesheet_reports,51613,2020-01-14T01:52:21.302647+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\07_SCIFORMA\timesheet_reports\SDE-TS-RE600001592.0001.pdf,SDE-TS-RE600001592.0001.pdf,.pdf,07_SCIFORMA/timesheet_reports/SDE-TS-RE600001592.0001.pdf,07_SCIFORMA/timesheet_reports,97671,2018-03-27T00:58:22.290454+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\07_SCIFORMA\timesheet_reports\SDE-TS-RE600001866.0001.docx,SDE-TS-RE600001866.0001.docx,.docx,07_SCIFORMA/timesheet_reports/SDE-TS-RE600001866.0001.docx,07_SCIFORMA/timesheet_reports,51614,2020-01-14T01:52:21.818275+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\07_SCIFORMA\timesheet_reports\SDE-TS-RE600001866.0001.pdf,SDE-TS-RE600001866.0001.pdf,.pdf,07_SCIFORMA/timesheet_reports/SDE-TS-RE600001866.0001.pdf,07_SCIFORMA/timesheet_reports,97669,2018-03-27T00:58:23.399806+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\07_SCIFORMA\timesheet_reports\SDE-TS-RE600003616.0001.docx,SDE-TS-RE600003616.0001.docx,.docx,07_SCIFORMA/timesheet_reports/SDE-TS-RE600003616.0001.docx,07_SCIFORMA/timesheet_reports,51614,2020-01-14T01:52:26.411991+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\07_SCIFORMA\timesheet_reports\SDE-TS-RE600003616.0001.pdf,SDE-TS-RE600003616.0001.pdf,.pdf,07_SCIFORMA/timesheet_reports/SDE-TS-RE600003616.0001.pdf,07_SCIFORMA/timesheet_reports,97667,2018-03-27T00:58:58.228186+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\07_SCIFORMA\timesheet_reports\SDE-TS-RE600003661.0001.docx,SDE-TS-RE600003661.0001.docx,.docx,07_SCIFORMA/timesheet_reports/SDE-TS-RE600003661.0001.docx,07_SCIFORMA/timesheet_reports,51614,2020-01-14T01:52:26.536995+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\07_SCIFORMA\timesheet_reports\SDE-TS-RE600003661.0001.pdf,SDE-TS-RE600003661.0001.pdf,.pdf,07_SCIFORMA/timesheet_reports/SDE-TS-RE600003661.0001.pdf,07_SCIFORMA/timesheet_reports,97668,2018-03-27T00:58:58.415656+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\07_SCIFORMA\timesheet_reports\SDE-TS-RE600003701.0001.docx,SDE-TS-RE600003701.0001.docx,.docx,07_SCIFORMA/timesheet_reports/SDE-TS-RE600003701.0001.docx,07_SCIFORMA/timesheet_reports,51613,2020-01-14T01:52:26.693244+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\07_SCIFORMA\timesheet_reports\SDE-TS-RE600004011.0001.docx,SDE-TS-RE600004011.0001.docx,.docx,07_SCIFORMA/timesheet_reports/SDE-TS-RE600004011.0001.docx,07_SCIFORMA/timesheet_reports,51613,2020-01-14T01:53:12.552618+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\07_SCIFORMA\timesheet_reports\SDE-TS-RE600004011.0001.pdf,SDE-TS-RE600004011.0001.pdf,.pdf,07_SCIFORMA/timesheet_reports/SDE-TS-RE600004011.0001.pdf,07_SCIFORMA/timesheet_reports,97668,2018-03-27T01:04:37.880197+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\07_SCIFORMA\timesheet_reports\SDE-TS-RE600005179.0001.docx,SDE-TS-RE600005179.0001.docx,.docx,07_SCIFORMA/timesheet_reports/SDE-TS-RE600005179.0001.docx,07_SCIFORMA/timesheet_reports,51614,2020-01-14T01:52:30.240131+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\07_SCIFORMA\timesheet_reports\SDE-TS-RE600005179.0001.pdf,SDE-TS-RE600005179.0001.pdf,.pdf,07_SCIFORMA/timesheet_reports/SDE-TS-RE600005179.0001.pdf,07_SCIFORMA/timesheet_reports,97672,2018-03-27T00:59:31.493994+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\07_SCIFORMA\timesheet_reports\SDE-TS-RE600005221.0001.docx,SDE-TS-RE600005221.0001.docx,.docx,07_SCIFORMA/timesheet_reports/SDE-TS-RE600005221.0001.docx,07_SCIFORMA/timesheet_reports,51614,2020-01-14T01:52:30.505795+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\07_SCIFORMA\timesheet_reports\SDE-TS-RE600005221.0001.pdf,SDE-TS-RE600005221.0001.pdf,.pdf,07_SCIFORMA/timesheet_reports/SDE-TS-RE600005221.0001.pdf,07_SCIFORMA/timesheet_reports,97669,2018-03-27T00:59:32.056531+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\07_SCIFORMA\timesheet_reports\SDE-TS-RE600005640.0001.docx,SDE-TS-RE600005640.0001.docx,.docx,07_SCIFORMA/timesheet_reports/SDE-TS-RE600005640.0001.docx,07_SCIFORMA/timesheet_reports,51615,2020-01-14T01:52:32.099493+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\07_SCIFORMA\timesheet_reports\SDE-TS-RE600005640.0001.pdf,SDE-TS-RE600005640.0001.pdf,.pdf,07_SCIFORMA/timesheet_reports/SDE-TS-RE600005640.0001.pdf,07_SCIFORMA/timesheet_reports,97667,2018-03-27T00:59:35.790926+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\07_SCIFORMA\timesheet_reports\SDE-TS-RE600005643.0001.docx,SDE-TS-RE600005643.0001.docx,.docx,07_SCIFORMA/timesheet_reports/SDE-TS-RE600005643.0001.docx,07_SCIFORMA/timesheet_reports,51615,2020-01-14T01:52:32.193244+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\07_SCIFORMA\timesheet_reports\SDE-TS-RE600005643.0001.pdf,SDE-TS-RE600005643.0001.pdf,.pdf,07_SCIFORMA/timesheet_reports/SDE-TS-RE600005643.0001.pdf,07_SCIFORMA/timesheet_reports,97671,2018-03-27T00:59:35.978426+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\07_SCIFORMA\timesheet_reports\SDE-TS-RE600006340.0001.docx,SDE-TS-RE600006340.0001.docx,.docx,07_SCIFORMA/timesheet_reports/SDE-TS-RE600006340.0001.docx,07_SCIFORMA/timesheet_reports,51615,2020-01-14T01:52:35.818245+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\07_SCIFORMA\timesheet_reports\SDE-TS-RE600006340.0001.pdf,SDE-TS-RE600006340.0001.pdf,.pdf,07_SCIFORMA/timesheet_reports/SDE-TS-RE600006340.0001.pdf,07_SCIFORMA/timesheet_reports,97671,2018-03-27T01:00:10.572399+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\07_SCIFORMA\timesheet_reports\SDE-TS-RE600006497.0001.docx,SDE-TS-RE600006497.0001.docx,.docx,07_SCIFORMA/timesheet_reports/SDE-TS-RE600006497.0001.docx,07_SCIFORMA/timesheet_reports,51615,2020-01-14T01:52:37.240146+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\07_SCIFORMA\timesheet_reports\SDE-TS-RE600006497.0001.pdf,SDE-TS-RE600006497.0001.pdf,.pdf,07_SCIFORMA/timesheet_reports/SDE-TS-RE600006497.0001.pdf,07_SCIFORMA/timesheet_reports,97672,2018-03-27T01:00:13.806793+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\07_SCIFORMA\timesheet_reports\SDE-TS-RE600006621.0001.docx,SDE-TS-RE600006621.0001.docx,.docx,07_SCIFORMA/timesheet_reports/SDE-TS-RE600006621.0001.docx,07_SCIFORMA/timesheet_reports,51614,2020-01-14T01:52:37.677621+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\07_SCIFORMA\timesheet_reports\SDE-TS-RE600006621.0001.pdf,SDE-TS-RE600006621.0001.pdf,.pdf,07_SCIFORMA/timesheet_reports/SDE-TS-RE600006621.0001.pdf,07_SCIFORMA/timesheet_reports,97669,2018-03-27T01:00:14.556767+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\07_SCIFORMA\timesheet_reports\SDE-TS-RE600006655.0001.docx,SDE-TS-RE600006655.0001.docx,.docx,07_SCIFORMA/timesheet_reports/SDE-TS-RE600006655.0001.docx,07_SCIFORMA/timesheet_reports,51615,2020-01-14T01:52:37.849492+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\07_SCIFORMA\timesheet_reports\SDE-TS-RE600006655.0001.pdf,SDE-TS-RE600006655.0001.pdf,.pdf,07_SCIFORMA/timesheet_reports/SDE-TS-RE600006655.0001.pdf,07_SCIFORMA/timesheet_reports,97670,2018-03-27T01:00:14.931771+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\07_SCIFORMA\timesheet_reports\SDE-TS-RE600007148.0001.docx,SDE-TS-RE600007148.0001.docx,.docx,07_SCIFORMA/timesheet_reports/SDE-TS-RE600007148.0001.docx,07_SCIFORMA/timesheet_reports,51613,2020-01-14T01:52:40.068241+00:00,2026-03-12T11:16:06.006618+00:00
P:\SDE-TS-Customer-Projects\07_SCIFORMA\timesheet_reports\SDE-TS-RE600007148.0001.pdf,SDE-TS-RE600007148.0001.pdf,.pdf,07_SCIFORMA/timesheet_reports/SDE-TS-RE600007148.0001.pdf,07_SCIFORMA/timesheet_reports,97672,2018-03-27T01:00:46.526697+00:00,2026-03-12T11:16:06.006618+00:00
